"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1797927533679391001","Tue Jun 04 09:45:02 +0000 2024","102","Bayangkan ke depan jika setiap presiden Indonesia merasa perlu meninggalkan warisan seperti IKN ini sama saja dengan membakar uang negara. Pun disaat Jokowi sudah kebelet agar IKN bisa dipakai untuk 17 Agustus namun disaat yang sama ketua Otorita IKN undur diri. MENCRET HALUS https://t.co/HWPL7pUp2k","1797927533679391001","https://pbs.twimg.com/media/GPOFkFVawAARKRz.jpg","","in","Parijs van Java","1","9","25","https://x.com/ShenoWirang/status/1797927533679391001","1282459217878642688","ShenoWirang"
"1797780257019416776","Mon Jun 03 23:59:49 +0000 2024","386","Pegawai IKN tak digaji berbulan2 Kepala otoritanya digaji setelah 11 bln Nafsu besar biaya kurang. Kan goblok https://t.co/kfPxjaeTkL","1797780257019416776","https://pbs.twimg.com/ext_tw_video_thumb/1797780216842174464/pu/img/uGNwq0iW_XZu5FrD.jpg","","in","Indonesia","18","66","182","https://x.com/yaniarsim/status/1797780257019416776","929287558281830400","yaniarsim"
"1795971997828292838","Thu May 30 00:14:26 +0000 2024","27","Rayuan Pemerintah : Pindah kerja ke IKN Gaji utuh. Pajak penghasilan pekerja ditanggung Negara Ayo dukung 58% rakyat indonesia yg katanya pilih wowo krn ingin keberlanjutan utk pindah ke IKN dan pendukung Abah Anies dan Ganjar biar tetep tinggal didaerah masing² kecuali IKN https://t.co/SEjTevvHyD","1795971997828292838","https://pbs.twimg.com/ext_tw_video_thumb/1795971879674720256/pu/img/vIstAA6R2Tvv5lWN.jpg","","in","🦉🤍","0","2","15","https://x.com/AnKiiim_/status/1795971997828292838","1603276472814567425","AnKiiim_"
"1503333025005809670","Mon Mar 14 11:31:38 +0000 2022","3123","Batalnya investasi Softbank seharusnya membangunkan Presiden Jokowi yang tengah terbuai mimpi tentang ibu kota baru. Ini menunjukkan bahwa megaproyek Ibu Kota Negara (IKN) tak menarik bagi investor yang rasional. #Editorial #KoranTempo https://t.co/y0GZHVmuqB","1503333025005809670","https://pbs.twimg.com/media/FNzpMd7VEAMeFK4.jpg","","in","Indonesia","179","319","1318","https://x.com/korantempo/status/1503333025005809670","20963426","korantempo"
"1795387745793454211","Tue May 28 09:32:49 +0000 2024","13","Dengan Adanya oembangunan IKN di Kimantan Timur akan membuka lapangan pekerjaan baru tag || ALL EYES ON RAFAH Jokowi BPJS Nahan PPAP Setter KAMI DARI 27 BULAN MEI GOTO Gaji || https://t.co/DC4zU30Xgu","1795387745793454211","https://pbs.twimg.com/ext_tw_video_thumb/1795387235048763392/pu/img/jdWbEuSvEAi1LLzO.jpg","","in","Bekasi","0","2","1","https://x.com/DiajengDinanti/status/1795387745793454211","1707246592846389248","DiajengDinanti"
"1798176982460706970","Wed Jun 05 02:16:15 +0000 2024","6","Nikmat bener jadi Kepala IKN dan Wakilnya. Take Home Pay nya bisa sampe 350 Juta coy per bulan. https://t.co/Vpxkapz8k9","1798176982460706970","https://pbs.twimg.com/media/GPRobTibQAAQbRI.jpg","","in","Siantar, Bklu, Lubuklinggau","0","4","4","https://x.com/AsepWitoko/status/1798176982460706970","498469927","AsepWitoko"
"1797545669865226726","Mon Jun 03 08:27:39 +0000 2024","17","Kepala Otorita Ibu Kota Nusantara (IKN) Bambang Susantono dan Wakil Kepala Otorita IKN Dhony Rahajoe mundur. Kemudian Presiden mengangkat Menteri PUPR Basuki Hadimuljono dan Wakil Kepala Badan Pertanahan Nasional Raja Juli Antoni sebagai Plt Kepala Otorita IKN dan Plt Wakil https://t.co/sbUQDObOkx","1797545669865226726","https://pbs.twimg.com/media/GPIqLdxakAA4dXK.jpg","","in","","1","15","7","https://x.com/Metro_TV/status/1797545669865226726","57261519","Metro_TV"
"1796933087139348987","Sat Jun 01 15:53:28 +0000 2024","10","Berharap Prabowo balik badan tutup istana dari Firaun pengkhianat + Gank STOP IKN turunkan harga BBM minimal 35% yg bikin ekonomi rakyat semaput itu evaluasi semua yg dikerjakan yg hambur²kan uang oleh Jokowi + Gank SERET ke BUI semua perampok uang rakyat yg ribuan Triliun.. https://t.co/1VpucVF7YB","1796933087139348987","https://pbs.twimg.com/ext_tw_video_thumb/1796932891504488448/pu/img/NJBVsGo2vt8CxGpl.jpg","","in","","0","1","8","https://x.com/karlinatitik5/status/1796933087139348987","1763977119686877184","karlinatitik5"
"1763417099840741739","Fri Mar 01 04:12:53 +0000 2024","6740","Alhamdulillah tadi menikmati suasana pagi sambil sarapan rebusan dan sukun goreng dengan segelas teh hangat di Ibu Kota Nusantara (IKN) Provinsi Kalimantan Timur Jumat 1 Maret 2024. Saya berterima kasih kepada para penyedia makanan selama kami bekerja di IKN. Di sini ada https://t.co/dzZUmAgSzE","1763417099840741739","https://pbs.twimg.com/media/GHjqeJFa0AAi9d0.jpg","","in","Jakarta","197","1261","517","https://x.com/jokowi/status/1763417099840741739","366987179","jokowi"
"1797846322118345050","Tue Jun 04 04:22:20 +0000 2024","16","Memang sudh menjadi rahasia umum. Status Lahan IKN yg belum jelas membuat para investor ragu² untuk menanamkan modalnya. Puncaknya petinggi OIKN mengundurkan diri. Langkah tepat daripada nanti dijadikan tumbal. #GANTARI #MilitanNKRI == https://t.co/lUfJVb6HRM https://t.co/0AU1x15qMW","1797846322118345050","https://pbs.twimg.com/media/GPM7s3DaEAArev8.jpg","","in","","0","2","7","https://x.com/SangKelana__/status/1797846322118345050","1539127251081789440","SangKelana__"
"1797895000573006184","Tue Jun 04 07:35:46 +0000 2024","9","Tiang bendera berdiri megah di IKN Nahan iPhone 15 Indah G Bayu Pradana Putra Nababan Tolak Desain Paspor Muhammadiyah Mas Andi Siang Gancet PPDB https://t.co/9E9TksoWnA","1797895000573006184","https://pbs.twimg.com/ext_tw_video_thumb/1797894892980699136/pu/img/loehUhY3giYJzJeE.jpg","","in","","0","1","2","https://x.com/Hilmay4n49/status/1797895000573006184","1755264852438978560","Hilmay4n49"
"1797911308215767394","Tue Jun 04 08:40:34 +0000 2024","9","Presiden @jokowi meresmikan Bendungan Sepaku Semoi di Penajam Paser Utara Kalimantan Timur Selasa (04/06/2024). Presiden mengatakan Bendungan Sepaku Semoi telah selesai dibangun setelah empat tahun &amp; menjadi sumber minum di IKN &amp; Balikpapan. #PotretKabinet Foto: BPMI Setpres https://t.co/voWfooBtbk","1797911308215767394","https://pbs.twimg.com/media/GPN2m9AbEAEorZd.jpg","","in","Jakarta","1","1","0","https://x.com/setkabgoid/status/1797911308215767394","260686783","setkabgoid"
"1797765563382649166","Mon Jun 03 23:01:25 +0000 2024","10","Kerja sama logistik yang terjalin dg PT Bina Karya selaku Badan Usaha Otorita IKN adlh sinergi yg baik untuk mencapai tujuan logistik terintegrasi menuju Indonesia maju sebab tantangan yang dihadapi saat ini berkaitan erat dengan layanan logistik. __ Putra Nababan BB X LISA Jey https://t.co/JRNDOFEt1a","1797765563382649166","https://pbs.twimg.com/media/GPLyQKPboAAlP-e.jpg","","in","Nusantara","2","2","8","https://x.com/colorhejo_/status/1797765563382649166","992182146","colorhejo_"
"1798043019893203371","Tue Jun 04 17:23:56 +0000 2024","27","Ketua &amp; Wakil Ketua Otorita IKN Kompak Mundur kayaknya ada masalah serius nih dengan IKN..!? https://t.co/U6xU3Ovl37","1798043019893203371","https://pbs.twimg.com/ext_tw_video_thumb/1798042794491256832/pu/img/91DC29Y2xbzygFay.jpg","","in","Jatinegara, Indonesia","1","0","15","https://x.com/DaengWahidin2/status/1798043019893203371","1401837073166860291","DaengWahidin2"
"1798183365184729378","Wed Jun 05 02:41:37 +0000 2024","3","Kamu ketinggalan berita Kepala Otorita IKN dan Wakilnya Mundur ? Tenang ada kumparan BREAKING NEWS! Informasi berita Kepala Otorita IKN dan Wakilnya Mundur masih dapat kamu ikuti secara kronologis &amp; lengkap hanya di https://t.co/VRRsY227Dv! Jangan lupa untuk aktifkan https://t.co/bsW17bK46j","1798183365184729378","https://pbs.twimg.com/media/GPRuPCHbwAAcOW3.jpg","","in","","0","0","1","https://x.com/kumparan/status/1798183365184729378","759692754985242625","kumparan"
"1796812648623014296","Sat Jun 01 07:54:53 +0000 2024","9","Iuran Tapera Bukan untuk Program Makan Siang Gratis dan IKN https://t.co/aaUJpNC5MD","1796812648623014296","https://pbs.twimg.com/media/GO6Ss9aWYAEj--L.jpg","","in","Indonesia","0","1","0","https://x.com/jurnal123/status/1796812648623014296","2902810579","jurnal123"
"1798198175754588398","Wed Jun 05 03:40:30 +0000 2024","4","Menteri Basuki dan rombongan juga meninjau pembangunan Jalan Tol IKN Nusantara yang menjadi akses menuju Kawasan Inti Pusat Pemerintahan (KIPP). https://t.co/G1Q7v323JW","1798198181647540613","https://pbs.twimg.com/media/GPR7jFBaUAAoJBy.jpg","KemenPU","in","Jl. Pattimura no.20","0","1","1","https://x.com/KemenPU/status/1798198181647540613","179835283","KemenPU"
"1798204504397213995","Wed Jun 05 04:05:37 +0000 2024","11","Penunjukan Basuki Hadimuljono sebagai PLT kepala otorita IKN dinilai sebagai langkah tepat TAG || Pagiii Tiko Aryawardhana Ginting Bayar 2jt Mencekam Nahan Sumatera Pagii Murah Waduh #GajiKe13Cair || https://t.co/OPeJJyzb8v","1798204504397213995","https://pbs.twimg.com/ext_tw_video_thumb/1798203968105123840/pu/img/U09ZiiJNWcVNJRci.jpg","","in","Bogor, Jawa Barat","0","0","1","https://x.com/sitriz07/status/1798204504397213995","1574631772494897152","sitriz07"
"1797587412929191997","Mon Jun 03 11:13:31 +0000 2024","17","Penghasilan Kepala Otorita IKN dan Wakilnya sangat besar tapi kok pada mengundurkan diri ada apa ya ? Padahal kalau ditotal hak keuangan plus fasilitas lainnya untuk ketua mencapai Rp.350 jt /bulan sedang wakilnya sekitar Rp.300 jt/bulan. Cukup menggiurkan ya !! https://t.co/vefYT1rc4f","1797587412929191997","https://pbs.twimg.com/media/GPJQNubbQAE1YR4.jpg","","in","Indonesia","1","6","8","https://x.com/DoankWarto/status/1797587412929191997","938664737369341952","DoankWarto"
"1798192027450134535","Wed Jun 05 03:16:02 +0000 2024","4","Presiden Jokowi Tinjau Lokasi Lapangan Upacara HUT Ke 79 RI IKN 5 Juni 2024 https://t.co/z3kcofTdnd","1798192027450134535","https://pbs.twimg.com/ext_tw_video_thumb/1798191940695203840/pu/img/YXiK_Gok-p8hvllB.jpg","","in","","0","0","2","https://x.com/KerjaHasil_id/status/1798192027450134535","1405723264710709248","KerjaHasil_id"
"1797820096557318596","Tue Jun 04 02:38:07 +0000 2024","353","Karena IKN belum bisa dikunjungi publik kami memutuskan untuk ke Solo dulu. Coba list tempat ikonik tentang Pak Jokowi dan keluarganya yang perlu kami kunjungi https://t.co/GweyeJS8Bt","1797820096557318596","https://pbs.twimg.com/media/GPMj2cNaoAAQZdg.jpg","","in","Ibu Kota Nusantara","0","25","54","https://x.com/kemgelapan/status/1797820096557318596","1772124227463979008","kemgelapan"
"1795646005670772802","Wed May 29 02:39:03 +0000 2024","11","banyak ASN yang berada di Jakarta mengajukan pindah tugas ke IKN TAG || ALL EYES ON RAFAH Tapera Jokowi Fortuner Khilaf Cianjur National Couple Day Pagiii Yati Dirasakan Nahan || https://t.co/p8gk46vf4V","1795646005670772802","https://pbs.twimg.com/ext_tw_video_thumb/1795645736237064192/pu/img/ecHmz50RUbV60Ihe.jpg","","in","Wakanda","1","1","1","https://x.com/HasianaHasanah/status/1795646005670772802","1704048575637020672","HasianaHasanah"
"1797492679779205121","Mon Jun 03 04:57:05 +0000 2024","220","Kira² ada apa ya dengan IKN..?? https://t.co/lNs2Ch6R1g","1797492679779205121","https://pbs.twimg.com/media/GPH6EPJbcAER3h_.jpg","","in","ÜT: -6.1389099,106.7214539","3","69","38","https://x.com/AirinDatangLagi/status/1797492679779205121","228628424","AirinDatangLagi"
"1797491627617055060","Mon Jun 03 14:01:07 +0000 2024","428","tadinya jokowi mau pindah ke ikn bulan juli. tapi berubah. katanya dia mau pindah kalo bandara vvip udah jadi. targetnya awal agustus beres. gini kondisi bandaranya sekarang.....hmmm jadinya bakal kyk gimana??? https://t.co/zaBj5AKEpy","1797629592892784762","https://pbs.twimg.com/media/GPJ2lgeaIAAlbD4.jpg","sociotalker","in","twitterville","62","12","46","https://x.com/sociotalker/status/1797629592892784762","115438018","sociotalker"
"1797964065840750639","Tue Jun 04 12:10:12 +0000 2024","53","Jujurly berita ini bikin perasaan gw campur aduk. Gw mendukung IKN tp bukan dgn cara yg grasa grusu Pada akhirnya kalo IKN realisasinya diluar ekspektasi gw ada di barisan orang2 yg malu juga. https://t.co/vVofjqn94F https://t.co/ZEtVEXYCFN","1797964065840750639","https://pbs.twimg.com/media/GPOmyKya4AALFVF.jpg","","in","Bali, Indonesia","1","16","14","https://x.com/T0M5helby/status/1797964065840750639","1426438140202348546","T0M5helby"
"1795740927862198283","Wed May 29 08:56:15 +0000 2024","2","Ada yang menarik nih #TuandanPuan! Otorita Ibu Kota Nusantara (OIKN) terus berupaya meningkatkan kemampuan SDM sekitar wilayah IKN. Salah satunya melalui program pelatihan kemampuan digital yakni Coding Mum dan Coding Difabel. #RabuNusantara #IKN #Nusantara #KSP https://t.co/hSvdNOvbvX","1795740927862198283","https://pbs.twimg.com/media/GOvAzqna4AAQDRP.jpg","","in","Republik Indonesia","1","4","0","https://x.com/KSPgoid/status/1795740927862198283","772689620576395264","KSPgoid"
"1798201361768800614","Wed Jun 05 03:53:08 +0000 2024","2","Masyarakat adat suku Balik dan Paser masyarakat yang terdampak proyek Ibu Kota Negara Nusantara mulai meninggalkan kampung mereka. Sementara itu pemerintah mulai didatangkan. https://t.co/5aW5BojZra https://t.co/wW06EoZSdM","1798201361768800614","https://pbs.twimg.com/media/GPR-m7ZbUAAhLtx.jpg","","in","","0","0","0","https://x.com/MongabayID/status/1798201361768800614","483310591","MongabayID"
"1795421090300248131","Tue May 28 11:45:19 +0000 2024","9","TC IKN udah mau jadi lebih baik dari skrg lebih bagusin stadion2 di Kalimantan deh biar bisa main di sana tanpa bolak-balik IKN-JKT https://t.co/whLgU4qg3y","1795421090300248131","https://pbs.twimg.com/media/GOqd9c5bcAAcrc9.jpg","","in","","0","4","4","https://x.com/OghieGigs/status/1795421090300248131","66542749","OghieGigs"
"1797626935373410810","Mon Jun 03 13:50:34 +0000 2024","850","KIRAIN TAHU BULAT AJA YANG DADAKAN‍️ Kepala Otorita IKN mendadak mengundurkan diri di tengah persiapan peresmian pusat pemerintahan baru oleh Presiden Jokowi Agustus mendatang. Apa alasan mundurnya Bambang dan Dhony?‍️ #TempoThread https://t.co/1Dl3mjoboi","1797626935373410810","https://pbs.twimg.com/media/GPJyBspaQAANUBc.jpg","","in","Indonesia","24","26","223","https://x.com/tempodotco/status/1797626935373410810","18129942","tempodotco"
"1797920591506493837","Tue Jun 04 09:17:27 +0000 2024","12","SETDA Balikpapan mnyatakan bahwa IKN mendorong pertumbuhan ekonomi yang lebih merata tag || Tiko Aryawardhana Putra Nababan Nahan Bayu Pradana Ester Muhammadiyah Tolak Desain Paspor Senin || https://t.co/AcnIAyDOmd","1797920591506493837","https://pbs.twimg.com/ext_tw_video_thumb/1797920238480277504/pu/img/G8I4ZUoTHHN2dgqq.jpg","","in","Depok","0","0","1","https://x.com/amaliahasann/status/1797920591506493837","1635212737533050882","amaliahasann"
"1795382678533140559","Tue May 28 09:12:41 +0000 2024","17","giliran IKN gak pakai perhitungan #tolol","1795382678533140559","","","in","","0","0","3","https://x.com/Piyusaja2/status/1795382678533140559","1610273431454625792","Piyusaja2"
"1796020107837063483","Thu May 30 03:25:36 +0000 2024","8","UKT naik tahun depan (2025). Jokowi lebih mementingkan membangun IKN kereta cepat daripada subsidi pendidikan. UKT yang harusnya 500.000-1 juta naik sampai 30 juta bahkan lebih karena anggaran pendidikan kurang #TAPERAUnfaedah #TAPERAUnfaedah https://t.co/ZhJm9FWzBq","1796020107837063483","https://pbs.twimg.com/ext_tw_video_thumb/1796020094700773376/pu/img/dyvbLYFoLv9Rz_QP.jpg","","in","","0","0","10","https://x.com/dancersejati07/status/1796020107837063483","1605747132014637061","dancersejati07"
"1795246657279566152","Tue May 28 00:12:11 +0000 2024","15","Presiden Jokowi mengatakan pembangunan dan pemindahan IKN ke Penajam Paser Utara Kalimantan Timur akan dijadikan ajang pamer atau showcase transformasi Indonesia di bidang ekonomi hingga sosial. Dibantai Ahok Jilat Jokowi Melon Pegi Armageddon Innalilahi https://t.co/V0dEOyJNoL","1795246657279566152","https://pbs.twimg.com/media/GOn_UOIbAAIIqwP.jpg","","in","Kota Bandung, Jawa Barat","1","4","14","https://x.com/Virgin_97/status/1795246657279566152","1311978064843165696","Virgin_97"
"1797883566355059118","Tue Jun 04 06:50:19 +0000 2024","3","Presiden Jokowi meresmikan Pusat Persemaian Skala Besar Mentawir. Ini jadi salah satu kunci pendukung mewujudkan Ibu Kota Nusantara (IKN) jadi smart forest city. https://t.co/rcXvnZSADC","1797883566355059118","https://pbs.twimg.com/media/GPNdkxCbMAA50fV.jpg","","in","","0","1","3","https://x.com/SitiNurbayaLHK/status/1797883566355059118","3777980532","SitiNurbayaLHK"
"1732635553949212783","Thu Dec 07 05:38:01 +0000 2023","6106","IKN sudah dimulai dan harus dilanjutkan. Bukan sekadar melaksanakan undang-undang tapi juga komitmen menggerus ketimpangan pembangunan. Dari Nusantara kita wujudkan pembangunan yang adil dan merata bagi seluruh rakyat Indonesia. https://t.co/n0B3ZB8ebM","1732635553949212783","https://pbs.twimg.com/media/GAuO173bwAAC7tq.jpg","","in","Indonesia","87","3096","1910","https://x.com/ganjarpranowo/status/1732635553949212783","109762193","ganjarpranowo"
"1797781664514417070","Tue Jun 04 00:05:24 +0000 2024","151","IKN saja ya yang bangkrut Indonesia mah janganklo IKN bangkrut maka si pinokowi tercyduk https://t.co/KGYaLFOEoC","1797781664514417070","https://pbs.twimg.com/ext_tw_video_thumb/1797781650434412544/pu/img/1pEAWFVDlsR4abdo.jpg","","in","","5","20","49","https://x.com/TomCruzz555/status/1797781664514417070","1231219486117654529","TomCruzz555"
"1798137633475899655","Tue Jun 04 23:39:54 +0000 2024","4","Menteri Koordinator Bidang Kemaritiman dan Investasi (Menko Marves) Luhut Binsar Pandjaitan menyoroti soal masalah kepemimpinan pimpinan Otorita IKN yang tak berani mengambil keputusan terkait masalah pembebasan lahan di IKN. | #IKN #PembebasanLahan #LuhutBinsarPandjaitan https://t.co/yZUGzJryoa","1798137633475899655","https://pbs.twimg.com/media/GPREYvDaoAAdjjB.jpg","","in","Jakarta","3","7","4","https://x.com/kompascom/status/1798137633475899655","23343960","kompascom"
"1797808643716563088","Tue Jun 04 01:52:36 +0000 2024","218","Kamu boleh merasa superior kamu boleh merasa penguasa semesta alam Indonesia ini selama kamu masih menjabat. Tapi perlu kamu INGAT ya wahai... MUKIDI bahwa tanda2 kehancuranmu atas kesombonganmu itu mulai tampak. IKN akan menjadi pintu bagaimana kelak kamu akan dikenang https://t.co/GCeJrulD0q","1797808643716563088","https://pbs.twimg.com/ext_tw_video_thumb/1797808476380659712/pu/img/FJDkyoD81ov0fkLN.jpg","","in","deepest of the sea","10","31","59","https://x.com/Penyuka_ombak/status/1797808643716563088","1074974051045523456","Penyuka_ombak"
"1797486546008015193","Mon Jun 03 04:32:42 +0000 2024","485","Kaesang cocok jadi kepala Otorita IKN mengantikan Bambang Susantono. Saya yakin Indonesia akan jadi negara adidaya mengalahkan Amerika jika semua posisi jabatan diisi keluarga presiden Jokowi. Karena hanya keluarga presiden Jokowi yang jujur dan mampu bekerja. https://t.co/bfECbJ2f1n","1797486546008015193","https://pbs.twimg.com/media/GPH0e6AaAAA1I3o.jpg","","in","","21","145","82","https://x.com/03__nakula/status/1797486546008015193","1101696077147729920","03__nakula"
"1797920648075137165","Tue Jun 04 09:17:40 +0000 2024","11","IKN mengusung konsep Smart Transportation yang terintegritas tag || Tiko Aryawardhana Putra Nababan Nahan Bayu Pradana Ester Muhammadiyah Tolak Desain Paspor Senin || https://t.co/aKXY0T2tIz","1797920648075137165","https://pbs.twimg.com/ext_tw_video_thumb/1797920337184858112/pu/img/dp9EpQDXIThb1sn8.jpg","","in","Indonesia","0","0","1","https://x.com/BeritaTangguh/status/1797920648075137165","1659398803844395009","BeritaTangguh"
"1501903823865933827","Thu Mar 10 12:52:30 +0000 2022","4478","Hari ini di Istana Negara saya melantik Bambang Susantono dan Dhony Rahajoe sebagai Kepala dan Wakil Kepala Otorita Ibu Kota Nusantara. Keduanya akan bekerja untuk bersama-sama membangun IKN sebagai ibu kota yang merefleksikan kota Indonesia masa depan. Selamat bekerja. https://t.co/XmkDZEWKVg","1501903823865933827","https://pbs.twimg.com/media/FNfVkVoVEAAqXU7.jpg","","in","Jakarta","139","875","485","https://x.com/jokowi/status/1501903823865933827","366987179","jokowi"
"1797795407625666954","Tue Jun 04 01:00:01 +0000 2024","2","Pucuk kepemimpinan Badan Otorita IKN tiba-tiba mengalami pergantian. Menteri PUPR Basuki menggantikan posisi Bambang sebagai Plt Kepala Otorita IKN dan Wamen ATR/Wakil Kepala BPN Raja Juli menggantikan Dhony sebagai Plt Wakil Kepala Otorita IKN. #detikfinance #omnganu #ikn https://t.co/4ooSv3Lc0s","1797795407625666954","https://pbs.twimg.com/ext_tw_video_thumb/1797662964968996867/pu/img/66V7LC4wl-FghZvB.jpg","","in","Jakarta, Indonesia","0","0","1","https://x.com/detikfinance/status/1797795407625666954","135795460","detikfinance"
"1797598812497932792","Mon Jun 03 11:58:49 +0000 2024","2436","Hari ini telah terbit Keputusan Presiden tentang pemberhentian dengan hormat Bapak Bambang Susantono sebagai Kepala Otorita Ibu Kota Nusantara (OIKN) dan Bapak Dhony Rahajoe sebagai Wakil Kepala OIKN seiring pengunduran diri yang telah saya terima. Pembangunan IKN akan terus https://t.co/DFuVBjzsHJ","1797598812497932792","https://pbs.twimg.com/media/GPJaLgtawAAdHoE.jpg","","in","Jakarta","54","635","262","https://x.com/jokowi/status/1797598812497932792","366987179","jokowi"
"1798014867611537738","Tue Jun 04 15:32:04 +0000 2024","5","Perlu waspada bhw Pantai Indah Kapuk/PIK/IKN ke depannya menjadi Singapura di Indonesia yg Terkait IKN ke Kalimantan. Waspada dan Stoplah aset gedung kantor dll yg di DKI Jakarta di jual pd pihak ke 3 atau pd oligarki Aseng Asing aroma komunis. Mencegah lbh baik drpd di tindas! https://t.co/9p8zfgW9qw","1798014867611537738","https://pbs.twimg.com/ext_tw_video_thumb/1798014115702845441/pu/img/G9_wznmTDBQOnUP2.jpg","","in","Indonesia bkn Negara Komunis ","0","0","7","https://x.com/ForRezim/status/1798014867611537738","1482600556669460485","ForRezim"
"1797852779610055064","Tue Jun 04 04:47:59 +0000 2024","76","TAPERA ini emang ga akan secara terang-terangan ditaruh di APBN lalu dipake buat bangun infrastruktur. Ga gitu konsepnya. Tapim Tapera akan diputar dulu di SBN dan instrumen investasi lainnya yang nantinya dipake untuk.. ya bangun infrastruktur Bisa jadi itu IKN wkwkwkkw https://t.co/CD9jXph43x","1797852779610055064","https://pbs.twimg.com/media/GPNBEDyaoAApOCc.jpg","","in","","4","1","27","https://x.com/abulmuzaffar10/status/1797852779610055064","909850779749466112","abulmuzaffar10"
"1663724943786536961","Wed May 31 01:51:51 +0000 2023","16078","Selamat pagi. Inilah logo Ibu Kota Nusantara yang diluncurkan kemarin. Logo yang akan menjadi identitas visual bagi IKN. Temanya Pohon Hayat pohon kehidupan. Logo IKN karya Aulia Akbar ini terpilih melalui voting terbuka yang diikuti lebih 500.000 pemilih di seluruh Tanah Air. https://t.co/hSczBBvu64","1663724943786536961","https://pbs.twimg.com/media/Fxa9BQ9acAMoqaB.jpg","","in","Jakarta","282","860","2535","https://x.com/jokowi/status/1663724943786536961","366987179","jokowi"
"1796128652603613451","Thu May 30 10:36:55 +0000 2024","14","Hoax disebarkan orang jahat dan dipercaya orang bodoh! [HOAKS] Menag Minta Masyarakat Ikhlaskan Dana Haji Dipakai Pemerintah untuk IKN https://t.co/bJojnbzEFC https://t.co/jSOL5AG7w7","1796128652603613451","https://pbs.twimg.com/media/GO0hfW0awAA-l_V.jpg","","in","","0","1","8","https://x.com/amrudinnejad_/status/1796128652603613451","720160744461848577","amrudinnejad_"
"1797564122789446035","Mon Jun 03 09:40:58 +0000 2024","195","IKN... Membangun imajinasi tentang masa depan! https://t.co/4psGCMTaMe","1797564122789446035","https://pbs.twimg.com/ext_tw_video_thumb/1797563508672122880/pu/img/bOZRbw5TjNFJjpyR.jpg","","in","Jakarta","55","609","41","https://x.com/Fahrihamzah/status/1797564122789446035","120968478","Fahrihamzah"
"1795397597227778467","Tue May 28 10:11:58 +0000 2024","10","Otorita IKN bersama Dishub Kalimantan Timur berencana mendesign pembangunan Transportasi Balikpapan Tenggarong Samboja dan Muara Jawa tag || ALL EYES ON RAFAH Jokowi BPJS Nahan PPAP Setter KAMI DARI 27 BULAN MEI GOTO Gaji || https://t.co/nLQczeAAXe","1795397597227778467","https://pbs.twimg.com/ext_tw_video_thumb/1795396585343569921/pu/img/pDDLND9DZcbksNpA.jpg","","in","Jakarta","0","0","1","https://x.com/KompiJokowidodo/status/1795397597227778467","1709754854724546560","KompiJokowidodo"
"1797889934503625150","Tue Jun 04 07:15:38 +0000 2024","12","Kementerian Keuangan (Kemenkeu) buka suara mengenai gaji Bambang Susantono dan Dhony Rahajoe yang sempat tak cair selama sebelas bulan ketika masih menjabat sebagai Kepala dan Wakil Otorita IKN (OIKN). #focus #otoritaiknmundur #bisnis #oneliner https://t.co/t5NQ00PnfB https://t.co/WuqWVfMoOK","1797889934503625150","https://pbs.twimg.com/media/GPNjOxoXcAAjoHX.jpg","","in","","0","1","7","https://x.com/kumparan/status/1797889934503625150","759692754985242625","kumparan"
"1797527098602770585","Mon Jun 03 07:13:51 +0000 2024","1393","Kepala &amp; Wakil Otorita IKN Mundur Mungkin Salah Satu Alasan 11 Bulan Baru Terima Gaji. Kasihan Trus Anak Istrinya Dikasih Makan Apa..⁉️ Ini Tanda2 Kapal Sudah Mau Karam https://t.co/ZNeZYnqYs0","1797527098602770585","https://pbs.twimg.com/ext_tw_video_thumb/1797527048652820480/pu/img/3TLE8EhHjt-Ru4qv.jpg","","in","Solo The Spirit Of Java","35","123","587","https://x.com/S4N_W1B1/status/1797527098602770585","1037981216186675202","S4N_W1B1"
"1797909845028569536","Tue Jun 04 08:34:45 +0000 2024","9","Presiden @jokowi meresmikan Persemaian Mentawir di Kabupaten Penajam Paser Utara Kalimantan Timur Selasa (04/06/2024). Presiden menyampaikan sebelum memulai pembangunan IKN ia telah memerintahkan Menteri LHK untuk membangun persemaian. #PotretKabinet Foto: BPMI Setpres https://t.co/VrxSDvPByf","1797909845028569536","https://pbs.twimg.com/media/GPN1E8JboAAVF11.jpg","","in","Jakarta","0","0","0","https://x.com/setkabgoid/status/1797909845028569536","260686783","setkabgoid"
"1797922984059105474","Tue Jun 04 09:26:57 +0000 2024","12","Otorita IKN memperkuat kerjasama dengan SIEMENS unruk mewujudkan konsep kota pintar dan hijau tag || Tiko Aryawardhana Putra Nababan Nahan Bayu Pradana Ester Muhammadiyah Tolak Desain Paspor Senin || https://t.co/LeaHawzdA5","1797922984059105474","https://pbs.twimg.com/ext_tw_video_thumb/1797922493061296129/pu/img/8cLph1GIgxuVsiaK.jpg","","in","Bantul","0","0","2","https://x.com/YuniaraSendy/status/1797922984059105474","1756261614524006400","YuniaraSendy"
